3.678000000000000000e+03,0.000000000000000000e+00
9.810000000000000000e+02,1.000000000000000000e+00
2.433000000000000000e+03,0.000000000000000000e+00
2.519000000000000000e+03,0.000000000000000000e+00
7.740000000000000000e+02,0.000000000000000000e+00
3.536000000000000000e+03,0.000000000000000000e+00
3.601000000000000000e+03,0.000000000000000000e+00
8.410000000000000000e+02,1.000000000000000000e+00
1.377000000000000000e+03,1.000000000000000000e+00
2.964000000000000000e+03,0.000000000000000000e+00
8.770000000000000000e+02,1.000000000000000000e+00
2.953000000000000000e+03,0.000000000000000000e+00
8.800000000000000000e+01,0.000000000000000000e+00
1.655000000000000000e+03,0.000000000000000000e+00
3.578000000000000000e+03,0.000000000000000000e+00
1.741000000000000000e+03,0.000000000000000000e+00
1.071000000000000000e+03,1.000000000000000000e+00
2.901000000000000000e+03,0.000000000000000000e+00
2.541000000000000000e+03,0.000000000000000000e+00
1.833000000000000000e+03,0.000000000000000000e+00
3.647000000000000000e+03,0.000000000000000000e+00
1.171000000000000000e+03,1.000000000000000000e+00
9.180000000000000000e+02,1.000000000000000000e+00
2.683000000000000000e+03,0.000000000000000000e+00
3.154000000000000000e+03,0.000000000000000000e+00
1.019000000000000000e+03,1.000000000000000000e+00
3.640000000000000000e+02,1.000000000000000000e+00
1.205000000000000000e+03,1.000000000000000000e+00
9.650000000000000000e+02,1.000000000000000000e+00
6.800000000000000000e+01,1.000000000000000000e+00
6.180000000000000000e+02,1.000000000000000000e+00
3.055000000000000000e+03,0.000000000000000000e+00
1.240000000000000000e+02,1.000000000000000000e+00
6.390000000000000000e+02,1.000000000000000000e+00
1.426000000000000000e+03,1.000000000000000000e+00
4.540000000000000000e+02,1.000000000000000000e+00
3.319000000000000000e+03,0.000000000000000000e+00
2.290000000000000000e+02,1.000000000000000000e+00
1.230000000000000000e+03,1.000000000000000000e+00
1.383000000000000000e+03,1.000000000000000000e+00
2.552000000000000000e+03,0.000000000000000000e+00
2.693000000000000000e+03,0.000000000000000000e+00
1.955000000000000000e+03,0.000000000000000000e+00
7.980000000000000000e+02,1.000000000000000000e+00
3.532000000000000000e+03,0.000000000000000000e+00
3.144000000000000000e+03,0.000000000000000000e+00
8.230000000000000000e+02,1.000000000000000000e+00
2.367000000000000000e+03,0.000000000000000000e+00
8.880000000000000000e+02,1.000000000000000000e+00
2.800000000000000000e+01,1.000000000000000000e+00
1.694000000000000000e+03,0.000000000000000000e+00
1.665000000000000000e+03,0.000000000000000000e+00
8.460000000000000000e+02,1.000000000000000000e+00
2.686000000000000000e+03,0.000000000000000000e+00
2.553000000000000000e+03,0.000000000000000000e+00
3.539000000000000000e+03,0.000000000000000000e+00
5.710000000000000000e+02,1.000000000000000000e+00
3.030000000000000000e+02,0.000000000000000000e+00
2.038000000000000000e+03,0.000000000000000000e+00
1.020000000000000000e+03,1.000000000000000000e+00
6.320000000000000000e+02,0.000000000000000000e+00
2.067000000000000000e+03,0.000000000000000000e+00
2.358000000000000000e+03,0.000000000000000000e+00
6.730000000000000000e+02,1.000000000000000000e+00
3.247000000000000000e+03,0.000000000000000000e+00
4.660000000000000000e+02,1.000000000000000000e+00
3.113000000000000000e+03,0.000000000000000000e+00
3.614000000000000000e+03,0.000000000000000000e+00
1.516000000000000000e+03,0.000000000000000000e+00
3.297000000000000000e+03,0.000000000000000000e+00
3.084000000000000000e+03,0.000000000000000000e+00
3.501000000000000000e+03,0.000000000000000000e+00
9.700000000000000000e+02,1.000000000000000000e+00
3.770000000000000000e+02,0.000000000000000000e+00
1.209000000000000000e+03,0.000000000000000000e+00
1.183000000000000000e+03,1.000000000000000000e+00
3.492000000000000000e+03,0.000000000000000000e+00
1.428000000000000000e+03,1.000000000000000000e+00
1.577000000000000000e+03,0.000000000000000000e+00
7.490000000000000000e+02,1.000000000000000000e+00
3.670000000000000000e+03,0.000000000000000000e+00
1.884000000000000000e+03,0.000000000000000000e+00
1.790000000000000000e+03,0.000000000000000000e+00
1.364000000000000000e+03,0.000000000000000000e+00
3.099000000000000000e+03,0.000000000000000000e+00
5.260000000000000000e+02,1.000000000000000000e+00
2.363000000000000000e+03,0.000000000000000000e+00
1.888000000000000000e+03,0.000000000000000000e+00
2.601000000000000000e+03,0.000000000000000000e+00
7.550000000000000000e+02,1.000000000000000000e+00
1.862000000000000000e+03,0.000000000000000000e+00
3.078000000000000000e+03,0.000000000000000000e+00
1.320000000000000000e+03,1.000000000000000000e+00
2.217000000000000000e+03,0.000000000000000000e+00
3.760000000000000000e+02,1.000000000000000000e+00
2.080000000000000000e+02,1.000000000000000000e+00
1.610000000000000000e+02,0.000000000000000000e+00
1.650000000000000000e+02,1.000000000000000000e+00
2.395000000000000000e+03,0.000000000000000000e+00
3.026000000000000000e+03,0.000000000000000000e+00
1.260000000000000000e+02,1.000000000000000000e+00
1.945000000000000000e+03,0.000000000000000000e+00
2.118000000000000000e+03,0.000000000000000000e+00
3.421000000000000000e+03,0.000000000000000000e+00
3.414000000000000000e+03,0.000000000000000000e+00
2.145000000000000000e+03,0.000000000000000000e+00
3.246000000000000000e+03,0.000000000000000000e+00
2.532000000000000000e+03,0.000000000000000000e+00
2.380000000000000000e+03,0.000000000000000000e+00
1.162000000000000000e+03,0.000000000000000000e+00
2.728000000000000000e+03,0.000000000000000000e+00
1.090000000000000000e+03,1.000000000000000000e+00
2.014000000000000000e+03,0.000000000000000000e+00
2.988000000000000000e+03,0.000000000000000000e+00
2.654000000000000000e+03,0.000000000000000000e+00
3.850000000000000000e+02,1.000000000000000000e+00
2.977000000000000000e+03,0.000000000000000000e+00
2.463000000000000000e+03,0.000000000000000000e+00
3.392000000000000000e+03,0.000000000000000000e+00
2.920000000000000000e+02,1.000000000000000000e+00
1.093000000000000000e+03,1.000000000000000000e+00
2.189000000000000000e+03,0.000000000000000000e+00
1.915000000000000000e+03,0.000000000000000000e+00
1.240000000000000000e+03,1.000000000000000000e+00
9.690000000000000000e+02,1.000000000000000000e+00
2.427000000000000000e+03,0.000000000000000000e+00
2.467000000000000000e+03,0.000000000000000000e+00
1.668000000000000000e+03,0.000000000000000000e+00
2.911000000000000000e+03,0.000000000000000000e+00
2.846000000000000000e+03,0.000000000000000000e+00
2.940000000000000000e+02,1.000000000000000000e+00
2.708000000000000000e+03,0.000000000000000000e+00
6.790000000000000000e+02,1.000000000000000000e+00
2.007000000000000000e+03,0.000000000000000000e+00
1.475000000000000000e+03,0.000000000000000000e+00
2.673000000000000000e+03,0.000000000000000000e+00
8.500000000000000000e+02,1.000000000000000000e+00
2.100000000000000000e+01,1.000000000000000000e+00
1.973000000000000000e+03,0.000000000000000000e+00
3.050000000000000000e+02,1.000000000000000000e+00
2.166000000000000000e+03,0.000000000000000000e+00
6.220000000000000000e+02,1.000000000000000000e+00
2.776000000000000000e+03,0.000000000000000000e+00
1.007000000000000000e+03,1.000000000000000000e+00
2.023000000000000000e+03,0.000000000000000000e+00
4.700000000000000000e+01,1.000000000000000000e+00
2.881000000000000000e+03,0.000000000000000000e+00
2.396000000000000000e+03,0.000000000000000000e+00
1.147000000000000000e+03,1.000000000000000000e+00
1.855000000000000000e+03,0.000000000000000000e+00
4.310000000000000000e+02,0.000000000000000000e+00
3.199000000000000000e+03,0.000000000000000000e+00
2.760000000000000000e+03,0.000000000000000000e+00
3.027000000000000000e+03,0.000000000000000000e+00
3.214000000000000000e+03,0.000000000000000000e+00
1.545000000000000000e+03,0.000000000000000000e+00
3.890000000000000000e+02,1.000000000000000000e+00
3.390000000000000000e+03,0.000000000000000000e+00
1.488000000000000000e+03,0.000000000000000000e+00
1.580000000000000000e+03,0.000000000000000000e+00
8.870000000000000000e+02,1.000000000000000000e+00
2.669000000000000000e+03,0.000000000000000000e+00
2.618000000000000000e+03,0.000000000000000000e+00
2.319000000000000000e+03,0.000000000000000000e+00
1.808000000000000000e+03,0.000000000000000000e+00
2.361000000000000000e+03,0.000000000000000000e+00
2.088000000000000000e+03,0.000000000000000000e+00
7.350000000000000000e+02,1.000000000000000000e+00
1.034000000000000000e+03,0.000000000000000000e+00
2.546000000000000000e+03,0.000000000000000000e+00
2.099000000000000000e+03,0.000000000000000000e+00
2.391000000000000000e+03,0.000000000000000000e+00
1.962000000000000000e+03,0.000000000000000000e+00
2.165000000000000000e+03,0.000000000000000000e+00
5.230000000000000000e+02,0.000000000000000000e+00
1.520000000000000000e+02,1.000000000000000000e+00
1.705000000000000000e+03,0.000000000000000000e+00
3.382000000000000000e+03,0.000000000000000000e+00
1.180000000000000000e+03,1.000000000000000000e+00
2.233000000000000000e+03,0.000000000000000000e+00
6.280000000000000000e+02,1.000000000000000000e+00
2.240000000000000000e+02,1.000000000000000000e+00
3.530000000000000000e+02,1.000000000000000000e+00
3.336000000000000000e+03,0.000000000000000000e+00
3.315000000000000000e+03,0.000000000000000000e+00
1.099000000000000000e+03,1.000000000000000000e+00
3.193000000000000000e+03,0.000000000000000000e+00
1.085000000000000000e+03,0.000000000000000000e+00
2.113000000000000000e+03,0.000000000000000000e+00
1.880000000000000000e+02,1.000000000000000000e+00
2.182000000000000000e+03,0.000000000000000000e+00
1.901000000000000000e+03,0.000000000000000000e+00
1.649000000000000000e+03,0.000000000000000000e+00
2.806000000000000000e+03,0.000000000000000000e+00
2.092000000000000000e+03,0.000000000000000000e+00
4.670000000000000000e+02,1.000000000000000000e+00
3.609000000000000000e+03,0.000000000000000000e+00
5.030000000000000000e+02,1.000000000000000000e+00
2.831000000000000000e+03,0.000000000000000000e+00
3.507000000000000000e+03,0.000000000000000000e+00
1.422000000000000000e+03,1.000000000000000000e+00
1.795000000000000000e+03,0.000000000000000000e+00
1.028000000000000000e+03,1.000000000000000000e+00
1.817000000000000000e+03,0.000000000000000000e+00
2.110000000000000000e+02,1.000000000000000000e+00
3.568000000000000000e+03,1.000000000000000000e+00
1.772000000000000000e+03,0.000000000000000000e+00
1.669000000000000000e+03,0.000000000000000000e+00
2.931000000000000000e+03,0.000000000000000000e+00
3.344000000000000000e+03,0.000000000000000000e+00
1.168000000000000000e+03,1.000000000000000000e+00
2.885000000000000000e+03,0.000000000000000000e+00
2.705000000000000000e+03,0.000000000000000000e+00
5.430000000000000000e+02,1.000000000000000000e+00
4.650000000000000000e+02,0.000000000000000000e+00
3.290000000000000000e+03,0.000000000000000000e+00
7.210000000000000000e+02,1.000000000000000000e+00
2.294000000000000000e+03,1.000000000000000000e+00
2.798000000000000000e+03,0.000000000000000000e+00
6.490000000000000000e+02,1.000000000000000000e+00
2.174000000000000000e+03,0.000000000000000000e+00
3.181000000000000000e+03,0.000000000000000000e+00
5.500000000000000000e+02,1.000000000000000000e+00
1.350000000000000000e+03,1.000000000000000000e+00
1.914000000000000000e+03,0.000000000000000000e+00
9.100000000000000000e+01,1.000000000000000000e+00
2.060000000000000000e+03,0.000000000000000000e+00
2.120000000000000000e+03,0.000000000000000000e+00
2.809000000000000000e+03,0.000000000000000000e+00
1.896000000000000000e+03,0.000000000000000000e+00
3.860000000000000000e+02,1.000000000000000000e+00
3.332000000000000000e+03,0.000000000000000000e+00
2.000000000000000000e+01,1.000000000000000000e+00
2.845000000000000000e+03,0.000000000000000000e+00
2.847000000000000000e+03,0.000000000000000000e+00
1.842000000000000000e+03,0.000000000000000000e+00
2.992000000000000000e+03,0.000000000000000000e+00
2.932000000000000000e+03,0.000000000000000000e+00
2.699000000000000000e+03,0.000000000000000000e+00
3.467000000000000000e+03,0.000000000000000000e+00
5.090000000000000000e+02,1.000000000000000000e+00
1.091000000000000000e+03,1.000000000000000000e+00
1.761000000000000000e+03,0.000000000000000000e+00
2.012000000000000000e+03,0.000000000000000000e+00
1.806000000000000000e+03,0.000000000000000000e+00
1.441000000000000000e+03,1.000000000000000000e+00
3.800000000000000000e+01,1.000000000000000000e+00
3.066000000000000000e+03,0.000000000000000000e+00
6.670000000000000000e+02,1.000000000000000000e+00
1.040000000000000000e+02,1.000000000000000000e+00
3.661000000000000000e+03,0.000000000000000000e+00
1.908000000000000000e+03,0.000000000000000000e+00
4.200000000000000000e+01,1.000000000000000000e+00
2.473000000000000000e+03,0.000000000000000000e+00
5.670000000000000000e+02,1.000000000000000000e+00
1.750000000000000000e+03,0.000000000000000000e+00
8.300000000000000000e+02,0.000000000000000000e+00
2.470000000000000000e+02,1.000000000000000000e+00
2.900000000000000000e+02,1.000000000000000000e+00
1.032000000000000000e+03,1.000000000000000000e+00
1.652000000000000000e+03,0.000000000000000000e+00
1.496000000000000000e+03,0.000000000000000000e+00
2.620000000000000000e+03,0.000000000000000000e+00
2.228000000000000000e+03,0.000000000000000000e+00
9.310000000000000000e+02,1.000000000000000000e+00
8.240000000000000000e+02,1.000000000000000000e+00
7.770000000000000000e+02,1.000000000000000000e+00
5.980000000000000000e+02,0.000000000000000000e+00
1.631000000000000000e+03,0.000000000000000000e+00
1.357000000000000000e+03,1.000000000000000000e+00
3.677000000000000000e+03,0.000000000000000000e+00
1.166000000000000000e+03,1.000000000000000000e+00
2.802000000000000000e+03,0.000000000000000000e+00
1.700000000000000000e+01,1.000000000000000000e+00
2.851000000000000000e+03,0.000000000000000000e+00
1.211000000000000000e+03,1.000000000000000000e+00
3.354000000000000000e+03,0.000000000000000000e+00
3.370000000000000000e+02,1.000000000000000000e+00
1.656000000000000000e+03,0.000000000000000000e+00
9.640000000000000000e+02,1.000000000000000000e+00
2.700000000000000000e+03,0.000000000000000000e+00
1.397000000000000000e+03,1.000000000000000000e+00
3.530000000000000000e+03,0.000000000000000000e+00
1.389000000000000000e+03,1.000000000000000000e+00
3.338000000000000000e+03,0.000000000000000000e+00
2.817000000000000000e+03,0.000000000000000000e+00
2.481000000000000000e+03,0.000000000000000000e+00
7.430000000000000000e+02,1.000000000000000000e+00
1.363000000000000000e+03,1.000000000000000000e+00
2.883000000000000000e+03,0.000000000000000000e+00
1.534000000000000000e+03,0.000000000000000000e+00
2.498000000000000000e+03,0.000000000000000000e+00
1.571000000000000000e+03,0.000000000000000000e+00
2.292000000000000000e+03,0.000000000000000000e+00
1.359000000000000000e+03,1.000000000000000000e+00
1.954000000000000000e+03,0.000000000000000000e+00
1.970000000000000000e+03,0.000000000000000000e+00
1.203000000000000000e+03,1.000000000000000000e+00
2.117000000000000000e+03,0.000000000000000000e+00
2.307000000000000000e+03,0.000000000000000000e+00
2.064000000000000000e+03,0.000000000000000000e+00
2.016000000000000000e+03,0.000000000000000000e+00
1.115000000000000000e+03,1.000000000000000000e+00
3.600000000000000000e+01,1.000000000000000000e+00
1.012000000000000000e+03,1.000000000000000000e+00
2.262000000000000000e+03,0.000000000000000000e+00
6.510000000000000000e+02,1.000000000000000000e+00
1.114000000000000000e+03,1.000000000000000000e+00
3.069000000000000000e+03,0.000000000000000000e+00
3.615000000000000000e+03,0.000000000000000000e+00
3.062000000000000000e+03,0.000000000000000000e+00
1.122000000000000000e+03,1.000000000000000000e+00
1.709000000000000000e+03,0.000000000000000000e+00
7.410000000000000000e+02,1.000000000000000000e+00
1.918000000000000000e+03,0.000000000000000000e+00
6.960000000000000000e+02,1.000000000000000000e+00
2.614000000000000000e+03,0.000000000000000000e+00
2.140000000000000000e+03,0.000000000000000000e+00
2.465000000000000000e+03,0.000000000000000000e+00
9.900000000000000000e+01,0.000000000000000000e+00
2.685000000000000000e+03,0.000000000000000000e+00
7.900000000000000000e+01,1.000000000000000000e+00
2.063000000000000000e+03,0.000000000000000000e+00
1.670000000000000000e+02,1.000000000000000000e+00
8.630000000000000000e+02,0.000000000000000000e+00
1.517000000000000000e+03,0.000000000000000000e+00
2.854000000000000000e+03,0.000000000000000000e+00
2.371000000000000000e+03,0.000000000000000000e+00
3.158000000000000000e+03,0.000000000000000000e+00
2.373000000000000000e+03,0.000000000000000000e+00
3.522000000000000000e+03,0.000000000000000000e+00
7.690000000000000000e+02,1.000000000000000000e+00
2.722000000000000000e+03,0.000000000000000000e+00
2.267000000000000000e+03,0.000000000000000000e+00
1.508000000000000000e+03,0.000000000000000000e+00
